grant_id,eric_id,title,author,publicationtype,publicationdateyear,publisher,source,url
R305M050031,ED602401,Leading for Literacy: A Reading Apprenticeship Approach,"Schoenbach, Ruth; Greenleaf, Cynthia; Murphy, Lynn","Books,Guides - Classroom - Teacher",2016,"Jossey-Bass, An Imprint of Wiley. 10475 Crosspoint Boulevard, Indianapolis, IN 46256. Tel: 877-762-2974; Fax: 800-597-3299; e-mail: consumers@wiley.com; Web site: http://www.josseybass.com","Jossey-Bass, An Imprint of Wiley",https://www.wiley.com/en-us/Leading+for+Literacy%3A+A+Reading+Apprenticeship+Approach-p-9781118437261
R305M050031,ED625931,A Study of the Efficacy of Reading Apprenticeship Professional Development for High School History and Science Teaching and Learning,"Greenleaf, Cynthia; Hanson, Thomas; Herman, Joan; Litman, Cindy; Rosen, Rachel; Schneider, Steve; Silver, David","Reports - Research,Tests/Questionnaires",2011,"WestEd. 730 Harrison Street, San Francisco, CA 94107-1242. Tel: 877-493-7833; Tel: 415-565-3000; Fax: 415-565-3012; Web site: http://www.wested.org",WestEd,NA
R305R060022,EJ1390132,Merging High School and College: The Early College High School Model,"Edmunds, Julie A.","Journal Articles,Reports - Research",2023,"National Association of State Boards of Education. 2121 Crystal Drive Suite 350, Arlington, VA 22202. Tel: 800-368-5023; Tel: 703-684-4000; Fax: 703-836-2313; e-mail: boards@nasbe.org; Web site: https://www.nasbe.org/category/the-standard/",State Education Standard,NA
R305R060022,ED513870,A Better 9th Grade: Early Results from an Experimental Study of the Early College High School Model,NA,Reports - Descriptive,2010,"SERVE Center at University of North Carolina at Greensboro. 5900 Summit Avenue Suite 201, Browns Summit, NC 27214. Tel: 800-755-3277; Tel: 336-315-7400; Fax: 336-315-7457; Web site: http://www.serve.org",SERVE Center at University of North Carolina at Greensboro,NA
R305R060022,ED602451,"Early College, Continued Success: Longer-Term Impact of Early College High Schools","Song, Mengli; Zeiser, Kristina L.",Reports - Research,2019,"American Institutes for Research. 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5000; Fax: 202-403-5001; e-mail: inquiry@air.org; Web site: http://www.air.org",American Institutes for Research,NA
R305R060022,ED611926,What Happens When You Combine High School and College? The Impact of Early Colleges on Postsecondary Performance and Completion,"Edmunds, Julie",Reports - Descriptive,2020,"SERVE Center at University of North Carolina at Greensboro. 5900 Summit Avenue Suite 201, Browns Summit, NC 27214. Tel: 800-755-3277; Tel: 336-315-7400; Fax: 336-315-7457; Web site: http://www.serve.org",SERVE Center at University of North Carolina at Greensboro,NA
R305R060022,EJ1020156,Mandated Engagement: The Impact of Early College High Schools,"Edmunds, Julie A.; Willse, John; Arshavsky, Nina; Dallas, Andrew","Journal Articles,Reports - Research",2013,"Teachers College, Columbia University. P.O. Box 103, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3774; Fax: 212-678-6619; e-mail: tcr@tc.edu; Web site: http://www.tcrecord.org",Teachers College Record,http://www.tcrecord.org/Content.asp?ContentId=17044
R305R060022,ED654723,Evaluating the Longer Term Impact of Early College High Schools on Workforce Outcomes,Mengli Song; Kristina Zeiser; Kyle Neering; Robert Schwarzhaupt; Sara Mitchell,Reports - Research,2024,"American Institutes for Research. 1400 Crystal Drive 10th Floor, Arlington, VA 22202. Tel: 202-403-5000; Fax: 202-403-5001; e-mail: inquiry@air.org; Web site: https://www.air.org/",American Institutes for Research,NA
R305R060022,EJ1455117,The Impact of Early Colleges on Postsecondary Performance and Completion,Julie A. Edmunds; Fatih Unlu; Brian Phillips; Elizabeth J. Glennie; Christine Mulhern,"Journal Articles,Reports - Research",2024,"SAGE Publications. 2455 Teller Road, Thousand Oaks, CA 91320. Tel: 800-818-7243; Tel: 805-499-9774; Fax: 800-583-2665; e-mail: journals@sagepub.com; Web site: http://sagepub.com",AERA Open,NA
R305R060022,ED671103,The Costs and Benefits of North Carolina's Early College High School Model. EdWorkingPaper No. 25-1136,Brian Phillips; Julie A. Edmunds; Fatih Unlu; Elizabeth Glennie; Christine Mulhern,Reports - Research,2025,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305R060022,ED658175,The Impact of Early Colleges. Interactive Research Report,Kristina Zeiser; Robert Schwarzhaupt; Mengli Song; Kyle Neering; Sara Mitchell; Joanne Blank,"Reports - Research,Numerical/Quantitative Data",2024,"American Institutes for Research. 1400 Crystal Drive 10th Floor, Arlington, VA 22202. Tel: 202-403-5000; Fax: 202-403-5001; e-mail: inquiry@air.org; Web site: https://www.air.org/",Grantee Submission,https://indd.adobe.com/view/be261913-7364-4f51-854d-861b1a539188
R305R060059,ED512659,The Unintended Consequences of an Algebra-for-All Policy on High-Skill Students: The Effects on Instructional Organization and Students' Academic Outcomes,"Nomi, Takako",Reports - Research,2010,"Society for Research on Educational Effectiveness. 2040 Sheridan Road, Evanston, IL 60208. Tel: 202-495-0920; Fax: 202-640-4401; e-mail: inquiries@sree.org; Web site: http://www.sree.org",Society for Research on Educational Effectiveness,NA
R305R060059,ED512287,Are Two Algebra Classes Better Than One? The Effects of Double-Dose Instruction in Chicago. Policy Brief,"Durwood, Claire; Krone, Emily; Mazzeo, Christopher",Reports - Evaluative,2010,"Consortium on Chicago School Research. 1313 East 60th Street, Chicago, IL 60637. Tel: 773-702-3364; Fax: 773-702-2010; Web site: http://ccsr.uchicago.edu",Consortium on Chicago School Research,NA
R305R060059,ED512288,College Prep for All? What We've Learned from Chicago's Efforts. Policy Brief,"Mazzeo, Christopher",Reports - Evaluative,2010,"Consortium on Chicago School Research. 1313 East 60th Street, Chicago, IL 60637. Tel: 773-702-3364; Fax: 773-702-2010; Web site: http://ccsr.uchicago.edu",Consortium on Chicago School Research,NA
R305R060059,ED509706,Passing through Science: The Effects of Raising Graduation Requirements in Science on Course-Taking and Academic Achievement in Chicago. Research Report,"Montgomery, Nicholas; Allensworth, Elaine M.","Numerical/Quantitative Data,Reports - Evaluative",2010,"Consortium on Chicago School Research. 1313 East 60th Street, Chicago, IL 60637. Tel: 773-702-3364; Fax: 773-702-2010; Web site: http://ccsr.uchicago.edu",Consortium on Chicago School Research,NA
R305R060059,ED532512,Working to My Potential: The Postsecondary Experiences of CPS Students in the International Baccalaureate Diploma Programme,"Coca, Vanessa; Johnson, David; Kelley-Kemple, Thomas; Roderick, Melissa; Moeller, Eliza; Williams, Nicole; Moragne, Kafi",Reports - Research,2012,"Consortium on Chicago School Research. 1313 East 60th Street, Chicago, IL 60637. Tel: 773-702-3364; Fax: 773-702-2010; Web site: http://ccsr.uchicago.edu",Consortium on Chicago School Research,NA
R305R060059,ED542566,From High School to the Future: The Challenge of Senior Year in Chicago Public Schools. Research Report,"Roderick, Melissa; Coca, Vanessa; Moeller, Eliza; Kelley-Kemple, Thomas",Reports - Descriptive,2013,"Consortium on Chicago School Research. 1313 East 60th Street, Chicago, IL 60637. Tel: 773-702-3364; Fax: 773-702-2010; Web site: http://ccsr.uchicago.edu",Consortium on Chicago School Research,NA
R305R060059,EJ842066,U.S. High School Curriculum: Three Phases of Contemporary Research and Reform,"Lee, Valerie E.; Ready, Douglas D.","Journal Articles,Reports - Descriptive",2009,"Woodrow Wilson School of Public and International Affairs at Princeton University and The Brookings Institution. 267 Wallace Hall, Princeton University, Princeton, NJ 08544. Tel: 609-258-6979; e-mail: FOC@princeton.edu; Web site: http://www.brookings.org/index/publications.htm",Future of Children,NA
R305R220012,ED630851,Knowledge Tracing over Time: A Longitudinal Analysis,"Lee, Morgan P.; Croteau, Ethan; Gurung, Ashish; Botelho, Anthony F.; Heffernan, Neil T.","Speeches/Meeting Papers,Reports - Research",2023,International Educational Data Mining Society. e-mail: admin@educationaldatamining.org; Web site: https://educationaldatamining.org/conferences/,International Educational Data Mining Society,NA
R305R220012,ED630861,How to Open Science: Debugging Reproducibility within the Educational Data Mining Conference,"Haim, Aaron; Gyurcsan, Robert; Baxter, Chris; Shaw, Stacy T.; Heffernan, Neil T.","Speeches/Meeting Papers,Information Analyses",2023,International Educational Data Mining Society. e-mail: admin@educationaldatamining.org; Web site: https://educationaldatamining.org/conferences/,International Educational Data Mining Society,NA
R305R220012,EJ1430518,Effect of Gamification on Gamers: Evaluating Interventions for Students Who Game the System,Kirk P. Vanacore; Ashish Gurung; Adam C. Sales; Neil T. Heffernan,"Journal Articles,Reports - Research",2024,International Educational Data Mining. e-mail: jedm.editor@gmail.com; Web site: https://jedm.educationaldatamining.org/index.php/JEDM,Journal of Educational Data Mining,NA
R305S210005,ED658741,Exploratory Data Analysis with Clustered Data: Simulation and Application with Oregon's Statewide Longitudinal Data System Using Generalized Linear Mixed-Effects Model Trees,Christopher M. Loan,Dissertations/Theses - Doctoral Dissertations,2024,"ProQuest LLC. 789 East Eisenhower Parkway, P.O. Box 1346, Ann Arbor, MI 48106. Tel: 800-521-0600; Web site: http://www.proquest.com/en-US/products/dissertations/individuals.shtml",ProQuest LLC,https://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:31330961
R305S210005,ED677715,Beyond Single-Axis Analysis: Applying the Intersectional MAIHDA Method to Examine Disparities in Subjective Disciplinary Incidents,Anwesha Guha; Janette Avelar; Keith Zvoch,Reports - Research,2025,"Society for Research on Educational Effectiveness. 2040 Sheridan Road, Evanston, IL 60208. Tel: 202-495-0920; e-mail: contact@sree.org; Web site: https://www.sree.org/",Society for Research on Educational Effectiveness,https://www.sree.org/2025-conference
R305S210008,ED645451,Promoting Equity through CTE: Addressing Data Challenges to Help More Students Access Benefits. Community Engagement Initiative. Policy Brief,Arielle Lentz; Kenneth Shores,Reports - Evaluative,2024,"Partnership for Public Education.111 Academy Street Graham Hall 182, Newark, DE 19716. Tel: 302-831-0184; e-mail: ppe-info@udel.edu; Web site: https://sites.udel.edu/ppe/",Partnership for Public Education,NA
R305S210008,ED672203,Misclassification of Career and Technical Education Concentrators: Analysis and Policy Recommendations. EdWorkingPaper No. 23-889,Yue Huang; Hojung Lee; Arielle Lentz; Kenneth Shores,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305S210008,ED671123,Making the Grade: Accounting for Course Selection in High School Transcripts with Item Response Theory. EdWorkingPaper No. 24-1109,Kenneth A. Shores; Sanford R. Student,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305S210008,ED678179,The Architecture of Expected Wage Gaps: Between- and Within-School Sources of Career Education Inequality. EdWorkingPaper No. 24-1105,Hojung Lee; Kenneth A. Shores; Arielle Lentz,Reports - Research,2025,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305S210026,ED617808,School Instruction in Pennsylvania during the COVID-19 Pandemic. Education Research Brief,"Lipscomb, Stephen; Crigler, Forest; Chaplin, Duncan",Reports - Research,2021,"Mathematica. P.O. Box 2393, Princeton, NJ 08543. Tel: 609-799-3535; Fax: 609-799-0005; e-mail: publications@mathematica-mpr.com; Web site: https://www.mathematica.org",Mathematica,NA
R305S210026,ED628485,Staff Attrition from Pennsylvania Public Schools during the COVID-19 Pandemic. Education Research Brief,"Lipscomb, Stephen; Lai, Ijun; Chaplin, Duncan; Vigil, Alma; Matthias, Hena",Reports - Evaluative,2022,"Mathematica. P.O. Box 2393, Princeton, NJ 08543. Tel: 609-799-3535; Fax: 609-799-0005; e-mail: publications@mathematica-mpr.com; Web site: https://www.mathematica.org",Mathematica,NA
R305S210026,ED628488,How the COVID-19 Pandemic Affected Academic Proficiency Rates in Pennsylvania in 2021: Findings from a Predictive Model. Education Research Brief,"Lipscomb, Stephen; Chaplin, Duncan; Vigil, Alma; Matthias, Hena",Reports - Research,2022,"Mathematica. P.O. Box 2393, Princeton, NJ 08543. Tel: 609-799-3535; Fax: 609-799-0005; e-mail: publications@mathematica-mpr.com; Web site: https://www.mathematica.org",Mathematica,NA
R305S210026,ED628489,Pennsylvania's 2022 Student Proficiency Rates Show Signs of Partial Recovery,"Lipscomb, Stephen; Chaplin, Duncan; Vigil, Alma; Matthias, Hena",Reports - Descriptive,2022,"Mathematica. P.O. Box 2393, Princeton, NJ 08543. Tel: 609-799-3535; Fax: 609-799-0005; e-mail: publications@mathematica-mpr.com; Web site: https://www.mathematica.org",Mathematica,NA
R305S210026,ED628506,Did Remote Learning Lead to Different Education and Health Outcomes in Pennsylvania? Education Research Brief,"Lipscomb, Stephen; Chaplin, Duncan; Lai, Ijun; Vigil, Alma; Matthias, Hena",Reports - Research,2023,"Mathematica. P.O. Box 2393, Princeton, NJ 08543. Tel: 609-799-3535; Fax: 609-799-0005; e-mail: publications@mathematica-mpr.com; Web site: https://www.mathematica.org",Mathematica,NA
R305S220003,ED672486,"The Relationship between Student Attendance and Achievement, Pre- and Post-COVID. EdWorkingPaper No. 24-951",Tom Swiderski; Sarah Crittenden Fuller; Kevin C. Bastian,Reports - Research,2024,"Annenberg Institute for School Reform at Brown University. Brown University Box 1985, Providence, RI 02912. Tel: 401-863-7990; Fax: 401-863-1290; e-mail: annenberg@brown.edu; Web site: https://annenberg.brown.edu/",Annenberg Institute for School Reform at Brown University,NA
R305S220003,EJ1494842,"The Relationship between Student Attendance and Achievement, Pre- and Post-COVID",Tom Swiderski; Sarah Crittenden Fuller; Kevin C. Bastian,"Journal Articles,Reports - Research",2025,"SAGE Publications. 2455 Teller Road, Thousand Oaks, CA 91320. Tel: 800-818-7243; Tel: 805-499-9774; Fax: 800-583-2665; e-mail: journals@sagepub.com; Web site: http://sagepub.com",AERA Open,NA
